614.393	1611.87	605.271	1587.47	-1.92865
494.261	1538.8	512.058	1535.31	-0.193458
62.4489	540.454	58.4835	527.141	-1.86027
494.518	604.344	497.297	617.056	1.35563
55.2115	537.351	58.9434	550.391	1.29205
606.899	1450.26	623.16	1472.75	0.944826
48.4431	533.126	48.4581	549.376	1.56988
71.6968	1290.99	64.0048	1292.53	2.94365
515.933	1602.83	506.119	1592.6	-2.33542
545.899	1620.04	522.103	1608.89	-2.7033
392.06	606.762	381.777	589.922	-2.11896
569.179	1547.92	555.097	1561.38	2.37873
580.315	1602.06	558.885	1616.13	2.56054
77.8338	1418.19	78.2479	1411.72	-1.50681
77.4889	1290.78	78.2126	1281.88	-1.48961
95.6308	509.536	33.1318	509.792	3.13751
69.4297	1297.71	78.7593	1291.02	-0.622236
612.664	1557.39	626.526	1569.77	0.728715
627.065	1569.08	644.931	1578.3	0.476158
75.4645	1275.56	59.34	1273.38	-3.00729
49.3675	880.288	55.1359	872.434	-0.937298
490.104	557.937	493.364	570.563	1.31817
71.0287	1382.7	53.4379	1391.27	2.68855
59.3716	1296.94	69.4766	1297.48	0.05355
67.9036	1422.93	75.6058	1421.75	-0.152221
68.1241	1406.98	53.1152	1406.86	-3.13371
48.4219	554.373	48.4425	568.123	1.5693
49.8466	978.293	50.4868	971.739	-1.47342
523.608	534.127	521.447	551.668	1.69335
954.789	1600.56	952.365	1585.55	-1.7309
504.358	1590.48	497.045	1584.02	-2.41795
382.107	589.888	386.89	576.063	-1.23771
1028.08	1367.14	1033.12	1344.1	-1.35545
475.429	623.558	459.368	602.85	-2.23049
943.303	1807.94	949.197	1774.13	-1.39822
632.126	1455.79	633.116	1469.47	1.49856
955.854	1721.91	958.433	1706.93	-1.40043
952.173	1586.35	957.374	1575.19	-1.13457
599.456	1598.5	580.766	1602.53	2.92942
960.766	1699.72	954.102	1678.61	-1.87643
948.514	1774.25	946.67	1750.64	-1.64874
504.572	1552.06	502.357	1569.44	1.6976
997.145	1315.76	1005.4	1299.26	-1.10717
673.946	1579.06	669.044	1605.56	1.75372
1001.64	1434.42	998.144	1416.63	-1.76471
1000.02	1329.28	997.695	1314.06	-1.72263
51.9431	1288.08	56.851	1296.13	1.02293
955.398	1514.46	956.616	1499.35	-1.49034
990.061	1408.02	987.622	1391.95	-1.72144
954.483	1676.91	958.555	1664.52	-1.25331
52.581	1406.88	52.5495	1420.63	1.57309
627.374	1465.59	626.915	1457.97	-1.63092
461.744	1555.9	453.035	1545.87	-2.28556
522.992	1607.82	517.329	1599.52	-2.16971
80.9629	875.572	82.5647	885.713	1.41415
921.934	1844.15	919.565	1830.38	-1.74108
82.1248	970.585	81.7242	980.619	1.61071
923.04	1824.46	922.296	1813.02	-1.63567
544.758	1599.32	547.091	1617.17	1.44083
302.521	1701.66	310.106	1724.55	1.25075
919.312	1829.97	922.08	1824.47	-1.10462
73.4026	789.413	73.6503	779.357	-1.54616
965.307	1528.74	955.727	1514.7	-2.1697
642.147	1580.12	631.551	1600.46	2.05103
543.895	1534.31	552.3	1535.97	0.194359
316.898	1683.13	320.323	1668.06	-1.34739
518.945	1600.81	513.24	1587.36	-1.97194
1052.82	1146.59	1064.92	1133.54	-0.822649
471.927	1554.56	461.804	1554.93	3.10527
559.213	1585.18	563.943	1570.1	-1.26698
105.992	1755.21	95.4465	1775.53	2.04955
81.7563	1040.65	78.9555	1029.48	-1.81638
956.281	1503.43	966.946	1494.46	-0.699596
78.4414	1049.02	81.7838	1040.12	-1.21166
966.718	1607.94	955.151	1599.14	-2.49153
456.568	1675.54	459.452	1665.29	-1.29635
512.914	1570.05	519.679	1552.75	-1.19801
336.354	1664.36	335.724	1683.09	1.60445
981.549	1495.68	981.225	1485.57	-1.60287
369.794	1628.22	365.153	1648.01	1.80115
1068.78	1042.18	1076.71	1026.79	-1.09508
35.6056	595.945	50.6251	595.632	-0.0208073
80.619	1251.51	59.3541	1251.86	3.12507
279.436	1669.34	274.574	1659.92	-2.04695
957.311	1577.11	971.563	1571.98	-0.345813
288.903	1674.48	289.525	1661.88	-1.52148
79.4493	21.8983	76.2625	32.0747	1.87428
139.385	1898.14	114.992	1918.85	2.43753
74.386	924.804	59.3638	925.188	3.11603
1031.43	1879.45	1031.96	1864.38	-1.53626
473.346	1707.88	475.695	1734.48	1.48267
79.3726	596.656	54.3756	596.932	3.13056
980.861	1483.41	993.04	1473.28	-0.693987
1014.31	1336.26	1000.3	1327.39	-2.57679
186.297	1887.96	179.643	1911.95	1.84138
683.456	1580.66	679.253	1616.86	1.68637
182.693	245.701	149.344	603.122	1.66383
452.952	1539.86	459.369	1525.74	-1.14448
1013.86	1076.82	1016.79	1049.23	-1.46505
329.184	1630.88	326.986	1618.32	-1.74417
396.564	1596.53	369.963	1622.48	2.36852
55.6756	1237.07	38.0775	1241.69	2.8845
1032.62	1496.84	1031.56	1473.19	-1.61531
203.527	0.450351	183.118	245.624	1.65385
558.103	1572.33	551.732	1582.56	2.12773
1028.68	1379.36	1028.47	1389.38	1.59222
144.249	679.372	137.041	940.595	1.59838
1048.59	1393.16	1049.43	1382.92	-1.48867
316.244	1618.02	318.178	1629.37	1.40196
1067.39	1053.19	1068.97	1040.89	-1.44298
233.956	23.3132	235.546	5.73086	-1.48061
1049.01	1209.42	1049.84	1194.33	-1.51533
267.789	1636.05	276.007	1620.18	-1.09316
1060.55	1084.66	1064.53	1068.16	-1.33366
977.68	1619.49	970.742	1606.94	-2.07594
150.202	603.255	145.352	680.451	1.63353
284.874	1655.83	292.212	1637.75	-1.18508
196.632	1196.87	196.541	1214.37	1.57596
1058.09	1189.37	1055.66	1215.74	1.66276
942.438	1750.54	940.111	1735.51	-1.72444
386.931	576.358	399.386	576.007	-0.0282179
461.315	528.17	506.973	521.274	-0.149901
254.22	68.501	258.53	84.6013	1.30927
196.762	1227.12	199.273	1240.87	1.39009
230.593	58.2926	233.002	40.78	-1.43412
350.643	1684.99	330.644	1685.18	3.13212
171.003	758.155	172.211	743.152	-1.49043
333.127	1870.9	339.742	1900.82	1.3532
225.303	364.08	223.322	374.646	1.7561
167.363	1216.99	168.435	1200.65	-1.50531
1017.13	1056.97	1019.75	1085.82	1.48003
168.723	998.084	167.636	982.078	-1.63862
189.107	284.654	194.453	241.885	-1.44645
194.04	951.826	191.82	967.049	1.71565
229.087	91.8801	229.173	75.6239	-1.5655
1034.81	1034.86	1019.66	1050.89	2.32783
1054.22	1056.84	1051.68	1069.59	1.76807
167.187	902.13	169.043	890.775	-1.40877
174.078	919.111	171.069	936.737	1.73989
252.013	227.967	246.227	268.567	1.71236
422.32	576.958	420.228	556.787	-1.67412
1016.44	1688.01	1021.94	1667.8	-1.30473
194.942	856.811	193.173	875.629	1.66451
